Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
7 Eleven # 32248,78717,09/12/2014,97,"14016 N FM 620 RD
AUSTIN, TX 78717
(30.4768421225974, -97.7658246254048)",10886896,Routine Inspection
7 Eleven # 32248,78717,02/10/2015,92,"14016 N FM 620 RD
AUSTIN, TX 78717
(30.4768421225974, -97.7658246254048)",10886896,Routine Inspection
7-Eleven #35792,78744,10/01/2013,90,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7-Eleven #35792,78744,03/13/2015,96,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7-Eleven #35792,78744,03/17/2014,85,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7-Eleven #35792,78744,03/26/2013,82,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7-Eleven #35792,78744,08/25/2015,96,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7-Eleven #35792,78744,09/22/2014,94,"1901 E WILLIAM CANNON DR
AUSTIN, TX 78744
(30.1880297360088, -97.7657094458863)",10763496,Routine Inspection
7 Eleven # 36267A,78748,12/04/2014,100,"525 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1719275813367, -97.799493642354)",11126612,Routine Inspection
7 Eleven # 36267A,78748,04/29/2015,75,"525 W SLAUGHTER LN
AUSTIN, TX 78748
(30.1719275813367, -97.799493642354)",11126612,Routine Inspection
7-Eleven 36559H,78734,03/11/2014,77,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven 36559H,78734,09/12/2014,89,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven 36559H,78734,01/28/2015,89,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven 36559H,78734,08/25/2015,86,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven 36559H,78734,08/22/2013,88,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven 36559H,78734,04/17/2015,85,"3636 N FM 620 RD
AUSTIN, TX 78734
(30.3980553417527, -97.9282204033451)",10874261,Routine Inspection
7-Eleven  #36561,78758,04/03/2014,93,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.3788765707176, -97.711659817036)",10874404,Routine Inspection
7-Eleven  #36561,78758,03/02/2015,85,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.3788765707176, -97.711659817036)",10874404,Routine Inspection
7-Eleven  #36561,78758,10/13/2014,95,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.3788765707176, -97.711659817036)",10874404,Routine Inspection
7-Eleven  #36561,78758,08/28/2013,97,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.3788765707176, -97.711659817036)",10874404,Routine Inspection
7-Eleven  #36561,78758,07/16/2015,93,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.3788765707176, -97.711659817036)",10874404,Routine Inspection
7-Eleven #36562H,78744,10/26/2015,78,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7-Eleven #36562H,78744,10/25/2013,72,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7-Eleven #36562H,78744,04/23/2014,87,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7-Eleven #36562H,78744,03/25/2015,72,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7-Eleven #36562H,78744,01/29/2015,78,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7-Eleven #36562H,78744,10/28/2014,85,"6422 S US 183 HWY
AUSTIN, TX 78744
(30.1647217032215, -97.6933365838532)",10874472,Routine Inspection
7 Eleven #36575,78660,08/22/2013,89,"15829 N IH
AUSTIN, TX 78660
(30.4552719548106, -97.6648928419746)",10874330,Routine Inspection
7 Eleven #36575,78660,09/09/2014,76,"15829 N IH
AUSTIN, TX 78660
(30.4552719548106, -97.6648928419746)",10874330,Routine Inspection
7 Eleven #36575,78660,03/14/2014,93,"15829 N IH
AUSTIN, TX 78660
(30.4552719548106, -97.6648928419746)",10874330,Routine Inspection
7 Eleven #36575,78660,03/05/2015,86,"15829 N IH
AUSTIN, TX 78660
(30.4552719548106, -97.6648928419746)",10874330,Routine Inspection
7 Eleven #36575,78660,07/27/2015,97,"15829 N IH
AUSTIN, TX 78660
(30.4552719548106, -97.6648928419746)",10874330,Routine Inspection
7 Eleven # 36610A,78758,05/28/2015,90,"2616 W BRAKER LN
AUSTIN, TX 78758
(30.3915919964319, -97.7212159674242)",11126657,Routine Inspection
7 Eleven # 36610A,78758,03/21/2015,79,"2616 W BRAKER LN
AUSTIN, TX 78758
(30.3915919964319, -97.7212159674242)",11126657,Routine Inspection
7 Eleven # 36610A,78758,09/28/2015,80,"2616 W BRAKER LN
AUSTIN, TX 78758
(30.3915919964319, -97.7212159674242)",11126657,Routine Inspection
7-Eleven  #36612,78752,11/27/2013,94,"6707 CAMERON RD
AUSTIN, TX 78752
(30.3223431571131, -97.693989986569)",10874856,Routine Inspection
7-Eleven  #36612,78752,11/14/2014,94,"6707 CAMERON RD
AUSTIN, TX 78752
(30.3223431571131, -97.693989986569)",10874856,Routine Inspection
7-Eleven  #36612,78752,09/19/2015,97,"6707 CAMERON RD
AUSTIN, TX 78752
(30.3223431571131, -97.693989986569)",10874856,Routine Inspection
7-Eleven  #36612,78752,05/28/2014,85,"6707 CAMERON RD
AUSTIN, TX 78752
(30.3223431571131, -97.693989986569)",10874856,Routine Inspection
7-Eleven  #36612,78752,05/14/2015,90,"6707 CAMERON RD
AUSTIN, TX 78752
(30.3223431571131, -97.693989986569)",10874856,Routine Inspection
7-Eleven 36630H,78757,08/21/2015,91,"7844 BURNET RD
AUSTIN, TX 78757
(30.3560505156091, -97.7316401240272)",10874885,Routine Inspection
7-Eleven 36630H,78757,03/11/2014,93,"7844 BURNET RD
AUSTIN, TX 78757
(30.3560505156091, -97.7316401240272)",10874885,Routine Inspection
7-Eleven 36630H,78757,02/10/2015,85,"7844 BURNET RD
AUSTIN, TX 78757
(30.3560505156091, -97.7316401240272)",10874885,Routine Inspection
7-Eleven 36630H,78757,09/11/2014,100,"7844 BURNET RD
AUSTIN, TX 78757
(30.3560505156091, -97.7316401240272)",10874885,Routine Inspection
7-Eleven # 36636H,78704,08/19/2015,71,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.2342851338053, -97.742172484024)",10874830,Routine Inspection
7-Eleven # 36636H,78704,01/27/2014,93,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.2342851338053, -97.742172484024)",10874830,Routine Inspection
7-Eleven # 36636H,78704,02/17/2015,84,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.2342851338053, -97.742172484024)",10874830,Routine Inspection
7-Eleven # 36636H,78704,07/30/2014,91,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.2342851338053, -97.742172484024)",10874830,Routine Inspection
7-Eleven # 36636H,78704,07/29/2013,94,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.2342851338053, -97.742172484024)",10874830,Routine Inspection
7-Eleven 36641H,78745,04/30/2015,75,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2132576729033, -97.8301302933247)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/22/2015,97,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2132576729033, -97.8301302933247)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/22/2013,91,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2132576729033, -97.8301302933247)",10874724,Routine Inspection
7-Eleven 36641H,78745,04/30/2014,93,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2132576729033, -97.8301302933247)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/27/2014,79,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.2132576729033, -97.8301302933247)",10874724,Routine Inspection
7-Eleven Convenience Store,78705,12/21/2012,92,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,10/13/2015,87,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,12/31/2014,76,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,01/03/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,07/07/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,05/22/2015,94,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,06/28/2013,90,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.2907354972432, -97.7418184256096)",10041113,Routine Inspection
7-Eleven Convenience Store #21884,78703,11/15/2013,83,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.2747092412646, -97.7520384946897)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,09/11/2014,77,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.2747092412646, -97.7520384946897)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,02/04/2013,97,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.2747092412646, -97.7520384946897)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,03/19/2015,93,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.2747092412646, -97.7520384946897)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,08/03/2015,90,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.2747092412646, -97.7520384946897)",10294642,Routine Inspection
7-Eleven Convenience Store #24008,78751,10/26/2015,90,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/19/2013,97,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/18/2014,96,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/19/2013,94,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,05/07/2015,81,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/11/2014,92,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.3188075715736, -97.7305140557125)",10155839,Routine Inspection
7-Eleven Convenience Store #25445,78753,01/21/2014,94,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,06/11/2015,84,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,07/26/2013,90,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,08/12/2014,86,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,11/05/2015,77,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,02/03/2015,79,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.3582929456876, -97.7003911302537)",10221183,Routine Inspection
7-Eleven Convenience Store #26353A,78745,01/13/2015,89,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678213723, -97.7700757364051)",10184475,Routine Inspection
7-Eleven Convenience Store #26353A,78745,05/15/2013,88,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678213723, -97.7700757364051)",10184475,Routine Inspection
7-Eleven Convenience Store #26353A,78745,07/07/2015,80,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678213723, -97.7700757364051)",10184475,Routine Inspection
7-Eleven Convenience Store #26353A,78745,12/02/2013,100,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678213723, -97.7700757364051)",10184475,Routine Inspection
7-Eleven Convenience Store #26353A,78745,07/15/2014,89,"601 W BEN WHITE BLVD
AUSTIN, TX 78745
(30.2261678213723, -97.7700757364051)",10184475,Routine Inspection
7-Eleven Convenience Store #30467C,78753,10/16/2015,88,"10111 N LAMAR BLVD
AUSTIN, TX 78753
(30.3707885767165, -97.6922620883518)",11308436,Routine Inspection
7-Eleven Convenience Store #34251,78758,07/08/2015,91,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,04/22/2013,92,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,03/23/2015,81,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/14/2013,95,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/05/2014,87,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/28/2014,94,"9200 BURNET RD
AUSTIN, TX 78758
(30.3758985935629, -97.7261325340209)",10394056,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2013,91,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395229767, -97.6658868745542)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/13/2015,97,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395229767, -97.6658868745542)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/10/2014,90,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395229767, -97.6658868745542)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,07/10/2014,93,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395229767, -97.6658868745542)",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2015,88,"15010 FM 1825 RD
AUSTIN, TX 78660
(30.4431395229767, -97.6658868745542)",10723015,Routine Inspection
7-Eleven Convenience Store #35801H,78754,01/21/2014,91,"9704 GILES LN
AUSTIN, TX 78754
(30.3316282565364, -97.6239637266691)",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,05/28/2013,79,"9704 GILES LN
AUSTIN, TX 78754
(30.3316282565364, -97.6239637266691)",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,07/10/2014,86,"9704 GILES LN
AUSTIN, TX 78754
(30.3316282565364, -97.6239637266691)",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,08/04/2015,97,"9704 GILES LN
AUSTIN, TX 78754
(30.3316282565364, -97.6239637266691)",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,01/30/2015,87,"9704 GILES LN
AUSTIN, TX 78754
(30.3316282565364, -97.6239637266691)",10761992,Routine Inspection
7-Eleven Convenience Store #35805A,78753,04/29/2014,90,"13641 N IH
AUSTIN, TX 78753
(30.4239699390323, -97.6710278187859)",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,03/27/2015,91,"13641 N IH
AUSTIN, TX 78753
(30.4239699390323, -97.6710278187859)",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,07/31/2015,94,"13641 N IH
AUSTIN, TX 78753
(30.4239699390323, -97.6710278187859)",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,10/13/2014,93,"13641 N IH
AUSTIN, TX 78753
(30.4239699390323, -97.6710278187859)",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,11/21/2013,86,"13641 N IH
AUSTIN, TX 78753
(30.4239699390323, -97.6710278187859)",10762439,Routine Inspection
7-Eleven Convenience Store #35808,78702,10/23/2015,97,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.2592672578606, -97.6932469632012)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,05/14/2015,96,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.2592672578606, -97.6932469632012)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,06/25/2013,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.2592672578606, -97.6932469632012)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,07/14/2014,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.2592672578606, -97.6932469632012)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,12/09/2014,86,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.2592672578606, -97.6932469632012)",10763641,Routine Inspection
7-Eleven Convenience Store # 36015,78705,02/26/2015,93,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.2887500761215, -97.7479977662019)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,09/03/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.2887500761215, -97.7479977662019)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,06/23/2015,94,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.2887500761215, -97.7479977662019)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,03/05/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.2887500761215, -97.7479977662019)",10991684,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,11/24/2014,97,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424022182512, -97.7134555919626)",11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,04/16/2015,93,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424022182512, -97.7134555919626)",11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,06/04/2014,94,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424022182512, -97.7134555919626)",11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,09/03/2015,85,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424022182512, -97.7134555919626)",11067024,Routine Inspection
7-Eleven Convenience Store #36273A,78731,10/23/2014,94,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.3539152230189, -97.7534834268656)",11087894,Routine Inspection
7-Eleven Convenience Store #36273A,78731,03/19/2015,97,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.3539152230189, -97.7534834268656)",11087894,Routine Inspection
7-Eleven Convenience Store #36273A,78731,07/30/2015,100,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.3539152230189, -97.7534834268656)",11087894,Routine Inspection
7-Eleven Convenience Store # 36274A,78731,07/08/2015,97,"3324 NORTHLAND DR
AUSTIN, TX 78731
(30.3374469351377, -97.756495531419)",11275155,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,07/01/2015,89,"7002 N FM 620 RD
AUSTIN, TX 78732
(30.4034162880899, -97.8549215183031)",11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,08/19/2014,97,"7002 N FM 620 RD
AUSTIN, TX 78732
(30.4034162880899, -97.8549215183031)",11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,02/02/2015,100,"7002 N FM 620 RD
AUSTIN, TX 78732
(30.4034162880899, -97.8549215183031)",11066939,Routine Inspection
7-Eleven Convenience Store #36565H,78746,08/15/2013,92,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.2957207634897, -97.8300484637768)",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/21/2015,93,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.2957207634897, -97.8300484637768)",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/29/2014,92,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.2957207634897, -97.8300484637768)",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,10/20/2015,97,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.2957207634897, -97.8300484637768)",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,11/04/2014,76,"6111 FM 2244 RD
AUSTIN, TX 78746
(30.2957207634897, -97.8300484637768)",10874311,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,09/24/2015,91,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.1732764300318, -97.8233640918859)",11066982,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,09/11/2014,100,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.1732764300318, -97.8233640918859)",11066982,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,03/20/2015,77,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.1732764300318, -97.8233640918859)",11066982,Routine Inspection
7-Eleven Convenience Store #36587A,78744,07/02/2015,95,"6515 3
AUSTIN, TX 78744
(30.1905333099786, -97.7695859061457)",11151015,Routine Inspection
7-Eleven Convenience Store #36587A,78744,01/28/2015,100,"6515 3
AUSTIN, TX 78744
(30.1905333099786, -97.7695859061457)",11151015,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,10/23/2015,94,"1100 W PARMER LN
AUSTIN, TX 78753
(30.408041504634, -97.6782596698089)",11067007,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,07/11/2014,100,"1100 W PARMER LN
AUSTIN, TX 78753
(30.408041504634, -97.6782596698089)",11067007,Routine Inspection
